1. Feature (k1_rProtein): (1974.000000)
2. Feature (k3_rProtein): (931.000000)
3. Feature (k2_rProtein): (783.000000)
4. Feature (AG_LncRNA): (676.000000)
5. Feature (AC_LncRNA): (668.000000)
6. Feature (k4_rProtein): (658.000000)
7. Feature (CA_LncRNA): (646.000000)
8. Feature (GT_LncRNA): (629.000000)
9. Feature (CT_LncRNA): (628.000000)
10. Feature (TG_LncRNA): (626.000000)
11. Feature (TC_LncRNA): (573.000000)
12. Feature (GA_LncRNA): (571.000000)
13. Feature (CG_LncRNA): (566.000000)
14. Feature (AA_LncRNA): (545.000000)
15. Feature (TT_LncRNA): (529.000000)
16. Feature (A_LncRNA): (506.000000)
17. Feature (CC_LncRNA): (493.000000)
18. Feature (GC_LncRNA): (455.000000)
19. Feature (AT_LncRNA): (451.000000)
20. Feature (T_LncRNA): (445.000000)
21. Feature (GG_LncRNA): (437.000000)
22. Feature (C_LncRNA): (425.000000)
23. Feature (TA_LncRNA): (412.000000)
24. Feature (G_LncRNA): (373.000000)
